Entrez_ID,TCGA-09-1664-01,TCGA-61-2094-01,TCGA-25-1312-01,TCGA-13-1409-01,TCGA-24-1416-01,TCGA-29-1769-01,TCGA-13-1489-01,TCGA-13-1482-01,TCGA-13-1504-01,TCGA-13-1492-01,TCGA-36-2530-01,TCGA-25-2409-01,TCGA-13-1497-01,TCGA-61-1995-01,TCGA-13-2065-01,TCGA-61-1918-01,TCGA-61-2613-01,TCGA-23-1122-01,TCGA-24-1464-01,TCGA-25-1322-01,TCGA-24-1103-01,TCGA-24-2289-01,TCGA-13-1511-01,TCGA-24-1431-01,TCGA-36-1570-01,TCGA-13-1488-01,TCGA-24-1435-01,TCGA-30-1887-01,TCGA-23-1121-01,TCGA-24-1436-01,TCGA-13-2061-01,TCGA-36-2537-01,TCGA-24-1474-01,TCGA-13-1501-01,TCGA-24-1555-01,TCGA-24-1562-01,TCGA-25-1628-01,TCGA-24-1558-01,TCGA-29-1705-01,TCGA-24-1920-01,TCGA-30-1891-01,TCGA-61-2008-01,TCGA-24-1927-01,TCGA-36-2544-01,TCGA-24-2024-01,TCGA-29-1693-01,TCGA-13-1485-01,TCGA-24-2030-01,TCGA-29-1702-01,TCGA-24-2033-01,TCGA-24-2298-01,TCGA-24-1544-01,TCGA-61-1914-01,TCGA-25-1313-01,TCGA-29-1766-01,TCGA-24-2261-01,TCGA-25-1318-01,TCGA-36-2532-01,TCGA-13-2059-01,TCGA-25-2399-01,TCGA-29-1698-01,TCGA-29-1688-01,TCGA-13-1494-01,TCGA-13-1507-01,TCGA-29-1690-01,TCGA-25-1631-01,TCGA-13-1500-01,TCGA-29-1696-01,TCGA-29-1771-01,TCGA-13-2066-01,TCGA-29-1711-01,TCGA-13-1483-01,TCGA-24-1422-01,TCGA-29-1763-01,TCGA-25-2397-01,TCGA-29-2427-01,TCGA-29-1785-01,TCGA-61-2088-01,TCGA-25-1623-01,TCGA-36-1577-01,TCGA-29-1768-01,TCGA-36-1569-01,TCGA-36-2534-01,TCGA-36-2549-01,TCGA-36-2547-01,TCGA-36-1578-01,TCGA-36-2542-01,TCGA-59-2351-01,TCGA-24-2290-01,TCGA-59-2348-01,TCGA-59-2352-01,TCGA-61-1915-01,TCGA-24-1565-01,TCGA-59-2372-01,TCGA-24-1548-01,TCGA-29-1762-01,TCGA-61-1727-01,TCGA-25-1323-01,TCGA-36-1580-01,TCGA-61-1741-01,TCGA-61-1911-01,TCGA-13-1404-01,TCGA-61-1907-01,TCGA-25-1329-01,TCGA-24-1557-01,TCGA-61-1910-01,TCGA-29-1770-01,TCGA-13-1410-01,TCGA-61-2087-01,TCGA-29-2431-01,TCGA-61-1724-01,TCGA-29-1710-01,TCGA-36-1571-01,TCGA-24-1553-01,TCGA-13-1487-01,TCGA-25-2396-01,TCGA-36-2545-01,TCGA-25-2404-01,TCGA-24-1430-01,TCGA-29-1697-01,TCGA-13-2060-01
203,-0.0684,-0.1514,-0.2651,0.623,0.3683,-0.1031,-0.3191,-0.2145,-0.2618,-0.2125,-0.1566,0.0379,-0.2771,0.7783,-0.0461,0.0557,0.2081,-0.3401,0.0316,0.1251,-0.1046,0.0523,0.0205,0.1402,-0.2064,-0.0991,-0.3145,-0.6243,-0.9467,0.0042,-0.3461,-0.5406,0.3997,0.1771,0.0977,0.087,0.0019,0.2316,0.1118,-0.1935,0.2354,0.5855,0.2266,-0.2674,-0.1798,0.5674,0.2939,-0.4042,-0.4757,-0.2353,0.5131,-0.4007,0.2582,0.0771,-0.3343,0.0994,0.1754,0.8856,0.1577,0.2215,-0.1702,0.1903,-0.1412,0.5172,-0.1997,0.4258,-0.0236,-0.2572,0.1912,-0.3041,0.0074,0.0336,0.0123,-0.0554,0.7285,0.109,-0.4749,-0.2716,1.0453,0.1234,-0.0904,-0.0233,0.1296,0.266,-0.4863,0.1747,-0.0296,0.0082,0.0636,0.1456,-0.2172,0.299,0.2442,-0.0166,-0.5094,0.0304,-0.3727,-0.1366,-0.1582,-0.1343,0.1729,0.4816,0.032,-0.2545,-0.3905,0.3394,-0.108,0.022,0.1904,-0.1255,0.3512,0.0454,-0.1708,0.0689,0.008,-0.0412,0.091,-0.0702,-0.1101,-0.1104,-0.3875
23394,-0.1119,-0.4712,0.1895,0.5793,-0.072,0.0954,-0.0243,-0.1627,-0.0525,0.6436,-0.0188,-0.0073,0.0108,0.1685,-0.1552,-0.0934,-0.2665,-0.1935,0.0149,-0.0314,0.1496,-0.3824,-0.1878,-0.0488,-0.2067,-0.3041,-0.2913,-0.113,0.6901,-0.126,0.0828,-0.0319,-0.0068,-0.1567,-0.1257,0.1036,0.0723,0.1098,0.1076,0.2325,-0.0155,0.0692,-0.093,0.0199,0.2033,-0.028,-0.1999,-0.2044,0.3249,0.4367,-0.3109,-0.0304,-0.1602,-0.1799,0.025,0.0767,-0.0321,0.1857,-0.3985,-0.1552,0.1808,0.0635,-0.0475,-0.0849,-0.3469,0.1544,-0.0906,-0.211,-0.4271,0.5604,-0.1607,-0.1103,-0.1776,-0.1082,-0.1956,-0.4056,-0.134,0.2546,0.1141,-0.175,-0.3124,0.0954,0.2127,-0.1211,0.2949,-0.2076,-0.2002,-0.145,-0.0129,0.007,0.2512,-0.0468,-0.2978,0.4356,0.428,0.1244,-0.0239,0.3153,0.075,0.6176,-0.2601,-0.0642,0.1958,0.0564,0.2236,0.3587,-0.0539,0.1034,-0.2316,0.696,0.0302,-0.3734,0.2858,0.1215,0.1772,-0.0942,0.0194,-0.1326,0.0335,0.1221,-0.3725
84890,0.2235,-0.2859,-0.4223,0.2024,-0.4688,0.0635,-0.2931,-0.2526,-0.1318,-0.587,-0.0469,0.1131,-0.0489,0.0245,-0.2021,-0.4415,0.4195,-0.0388,0.0803,0.0335,-0.1532,-0.2468,-0.4352,0.4244,0.4631,0.7004,0.1848,-0.0984,-0.1412,-0.2462,-0.3944,-0.0011,0.1086,0.1519,0.0281,0.3789,0.4939,-0.05,0.2292,-0.1081,0.0195,0.2054,0.0776,0.108,-0.0822,-0.0864,0.2469,1.1891,-0.1603,-0.2314,0.0434,0.0474,-0.2692,0.1084,-0.1019,-0.1067,0.0544,-0.2983,-0.1768,-0.4384,-0.3974,0.366,0.1912,-0.1059,0.0674,0.3281,-0.2534,0.4545,0.1324,-0.0945,0.0273,-0.2062,0.1514,0.0473,0.0792,0.0191,0.049,-0.0436,0.9041,0.2471,0.2984,0.0349,0.1175,0.2204,0.0996,0.2385,0.2037,-0.0682,0.0762,-0.1276,-0.6068,0.0502,-0.0302,0.1379,-0.1164,0.0776,-0.2867,-0.2087,-0.1802,-0.2838,-0.2197,-0.3024,0.2193,0.1857,-0.1811,0.7002,-0.2947,0.1091,0.016,0.1431,-0.2738,0.2094,-0.2961,0.1269,-0.0925,,,,,0.4066,0.2038
83440,-0.1277,0.5381,-0.2605,-0.1656,-0.1326,0.1258,0.0496,0.075,0.3639,0.2831,0.3357,0.0615,-0.1011,0.0781,0.4334,-0.0488,0.261,0.3344,0.1545,-0.3055,-0.2633,0.2181,0.3787,-0.0831,-0.0903,0.071,0.3407,0.069,-0.2771,0.0296,0.3396,-0.302,-0.4112,-0.0933,-0.2871,-0.17,0.0321,0.0386,0.2556,0.2477,-0.1381,-0.3012,0.1858,0.3023,-0.2854,-0.2215,-0.311,-0.1151,-0.0011,-0.0579,-0.5603,-0.0799,0.2462,-0.0034,0.1021,0.3472,-0.4058,0.3235,0.4353,0.0309,-0.0679,0.2549,0.1356,0.0893,0.0604,0.0042,-0.0035,-0.2844,-0.448,-0.2889,-0.0534,0.1162,0.1882,-0.0553,-0.2524,0.1675,0.7012,-0.4237,-0.9713,0.3751,0.5784,0.252,-0.1324,-0.2795,0.0935,-0.099,0.1775,-0.1376,0.2202,-0.221,0.5872,0.3317,0.2405,0.2083,-0.0943,-0.1345,0.8925,-0.196,-0.0739,-0.1401,0.167,0.2701,0.481,-0.1591,-0.1371,-0.0697,-0.2385,-0.0514,0.1198,0.1294,0.4525,0.3151,-0.1319,0.0082,-0.172,-0.203,0.1499,-0.0209,-0.0982,-0.0025,0.0083
141,-0.2646,0.3332,0.3496,0.0433,-0.1131,0.0767,-0.0694,0.4626,0.6538,-0.2794,-0.0924,-0.0563,-0.2409,0.0874,0.1494,-0.0945,0.495,0.0839,0.2254,0.1853,-0.1108,0.5496,0.1825,0.0069,-0.0532,0.3785,0.2693,0.2888,-0.2496,0.3693,-0.1276,-0.4708,0.109,0.0246,-0.1681,0.1206,0.5083,-0.394,0.0406,0.3328,-0.2824,-0.2866,0.2558,-0.0386,-0.0724,-0.8084,-0.404,-0.2235,-0.0313,0.1809,0.0305,0.2205,0.0614,0.1672,0.4369,0.3927,-0.3771,0.2905,1.1661,0.1024,-0.1423,0.0119,-0.148,-0.2095,-0.393,0.1099,-0.1816,-0.4257,0.0088,-0.968,-0.2959,-0.1957,0.2758,0.1154,-0.2742,0.4456,0.214,-0.1795,-0.7771,-0.3764,0.2267,-0.1116,0.3565,0.0114,-0.139,-0.159,-0.3112,0.498,-0.1004,-0.3396,0.0051,0.0336,-0.3633,-0.2636,0.0282,-0.1485,0.0861,0.0801,0.0692,0.0582,0.2442,-0.0622,-0.1399,-0.2655,-0.0735,-0.3627,-0.1595,0.2136,0.2671,-0.0002,-0.0679,0.6884,0.0085,-0.0115,-0.3364,0.2687,0.4762,0.1491,0.1186,-0.438,0.0139
11047,0.2314,0.2692,0.0718,-0.0097,0.0181,-0.0707,-0.2842,0.0927,-0.3255,0.5005,0.0117,-0.0959,-0.2324,0.1673,-0.0751,0.017,0.0615,-0.0556,-0.0256,-0.0234,0.0251,0.1944,0.3676,-0.1446,0.0447,0.0583,0.031,-0.0606,0.3615,0.0106,0.3402,-0.0055,0.3539,0.3109,-0.1784,-0.1997,0.0504,0.5665,0.2729,0.1103,-0.0653,0.0921,0.139,0.1506,0.0674,-0.0913,0.0292,0.2786,0.0108,-0.0143,0.2174,0.3687,0.4526,0.1265,0.4763,0.1731,0.055,0.0343,-0.0488,-0.0333,0.0242,-0.1508,0.0278,-0.0422,0.1413,0.3446,0.0517,-0.1154,-0.2399,0.4717,0.2805,0.1527,0.1091,0.1245,0.1807,-0.0508,0.0918,0.0718,-0.38,0.525,-0.4019,-0.002,0.0938,-0.1115,0.0693,0.0979,0.0006,0.0983,-0.1896,0.1209,0.3852,0.0573,0.0801,0.2321,0.1726,0.0019,0.3022,0.3363,0.0596,0.232,0.1519,-0.1206,0.3062,0.1447,0.1227,-0.0769,0.0665,0.1213,-0.0152,0.0817,0.4864,-0.0586,0.1262,-0.1309,-0.0139,0.0422,-0.1105,0.1037,0.1836,0.2385,0.2582
158,-0.1508,0.367,-0.0362,0.0493,-0.0292,-0.0417,0.4164,-0.3328,-0.128,-0.0334,-0.0992,-0.3084,0.0893,0.2121,-0.0637,-0.2264,0.0001,-0.2883,-0.3289,-0.3946,-0.3263,-0.1641,0.5102,0.6365,0.6114,0.3918,-0.1335,-0.1673,0.3248,0.1056,0.068,-0.2801,0.7394,-0.3306,0.3746,0.2542,-0.1227,0.5013,0.6186,-0.1692,-0.2196,-0.1098,0.6653,-0.6073,0.4625,-0.1081,-0.037,-0.4682,0.5423,-0.0606,0.5824,0.1332,-0.0212,0.3843,0.2267,0.3756,-0.0722,-0.3202,0.408,-0.3089,-0.1001,0.2324,-0.1891,-0.0343,-0.2298,-0.2162,0.096,-0.5519,-0.3435,-0.8155,-0.3179,-0.1365,-0.2645,0.1217,0.0028,0.1748,-0.3956,-0.4836,0.4499,0.2632,0.5488,0.1054,0.0656,-0.3288,-0.0906,0.5639,-0.4,0.2592,0.5195,-0.0418,-0.0657,0.3675,-0.4096,0.0954,0.1558,0.3055,0.3575,0.0222,0.0014,-0.099,0.1772,-0.2997,0.2067,-0.1289,-0.3608,-0.1595,0.4722,0.159,-0.16,-0.3246,0.3108,0.2577,0.132,0.1947,0.1666,0.1875,0.348,-0.0899,0.318,-0.0872,0.1668
165,0.4735,-0.9298,-0.715,0.3629,0.7563,-0.1752,-0.0378,0.67,0.4061,-1.3583,-0.4984,-0.7838,-1.0669,-0.983,-0.3416,-0.7793,0.3471,0.7572,0.6389,0.0788,-0.4795,0.5177,-0.3395,-0.8256,0.5013,-0.1267,0.3256,0.8764,0.3575,-0.2323,-0.6699,0.0261,-0.4189,1.4761,-0.3346,0.1864,0.8005,-0.4835,0.6968,-0.462,0.7835,0.7681,-0.355,-0.3464,-0.349,0.2754,0.4835,-0.9414,-0.73,-0.1424,-0.102,0.3613,-0.6567,0.0865,0.8734,-0.5501,0.2594,-1.0698,-0.6285,-0.2359,0.8576,-0.2983,0.2552,-0.2983,0.4407,0.2575,0.2712,0.0234,-0.0289,-0.7952,-0.6234,0.7876,0.6327,-0.2971,-1.1483,0.0601,0.7116,-0.6352,0.8842,0.3749,2.5056,0.24,-0.7709,-0.1787,-0.5122,-1.3693,-0.7209,1.3892,-0.809,-0.2581,0.5218,-0.8403,-0.1268,-0.4997,-0.6481,-0.8469,-0.6862,0.851,0.5208,-0.5887,0.2177,0.1342,-1.1564,0.2496,-0.7004,-0.7917,0.509,0.6976,-0.9832,-0.1947,-0.2203,0.5722,-0.5939,0.0064,0.4355,-0.0332,-0.1073,0.5678,0.8069,-1.2848,-0.0003
60312,,,,-0.112,-0.1523,0.6654,,,,-0.6071,-0.0727,0.1888,-0.1838,-0.1206,-0.1839,-0.2052,0.3629,0.1764,0.0043,-0.1053,,,,-0.115,0.2271,0.3035,0.3789,0.4615,0.0493,0.0693,-0.6752,-0.181,,,-0.383,0.3038,0.3721,,,-0.0873,0.7872,-0.0238,0.0714,0.7001,0.3714,-0.0581,0.5752,0.0883,-0.1033,0.3453,-0.1572,-0.0342,0.4961,0.3843,0.2997,-0.3636,,,,,,0.1209,0.4062,0.2271,0.2895,-0.8605,-0.0035,,,,-0.0747,0.5409,0.3689,-0.1344,0.32,0.0805,-0.0802,0.1086,-0.2299,-0.3066,1.2598,0.2605,-0.37,0.0539,-0.2595,-0.2587,-0.14,-0.2719,-0.5398,-0.3776,-0.1995,-0.2317,-0.1056,,,,,,,-0.4407,-0.0041,0.4875,-0.1595,0.343,-0.1321,0.015,0.2148,0.0304,,,,0.0153,-0.4493,,,0.0116,-0.1324,0.429,0.7291,-0.2158,-0.0109
84632,0.3232,-0.2665,0.0071,0.37,-0.4665,0.3259,0.0531,0.0896,0.563,-0.9948,0.3232,-0.1945,-0.5497,-0.0346,-1.0505,-0.4144,0.175,-0.0306,-0.2275,-0.2996,-0.2911,-0.446,-0.4323,0.3258,-0.459,-0.2493,0.1851,-0.0545,-0.3795,0.3625,-0.1181,0.7785,-0.6112,-0.0032,-0.2353,-0.0676,0.2,0.0484,0.2526,-0.6537,-0.0232,-0.8117,-0.5544,-0.7862,0.6249,-0.1141,-0.3216,-0.3727,-0.0555,-0.0874,-0.5492,-0.563,0.2389,-0.7422,-0.2171,-1.0484,-0.6441,0.1194,-0.6707,-0.4542,-0.5709,-0.3788,0.2652,-0.2865,-0.2627,0.097,-0.0695,-0.6439,-0.3101,-0.6767,-0.0262,-0.0469,-0.2348,-0.5868,0.1726,-0.5259,-0.1839,0.0279,1.0577,-0.2197,0.1748,0.6245,0.5577,-0.4821,-0.318,-0.6144,0.2808,-0.0924,0.3915,-0.3206,1.3327,-0.243,-0.5664,0.0354,-0.1302,0.2772,0.1077,0.0943,0.4999,-0.4016,-0.5962,-0.4255,-0.6597,0.7988,-0.4724,0.3737,0.0516,1.3936,-0.3723,1.1839,-0.3783,-0.1886,-0.8332,0.9038,-0.2182,-0.2348,-0.1347,-0.0848,0.0597,1.2222,-0.294
27125,0.1035,-0.1247,0.3372,0.233,-0.0522,0.1021,-0.0247,0.3328,-0.2331,0.002,0.1075,-0.0052,-0.0287,0.0909,,,,-0.2618,-0.1637,-0.1664,0.1881,-0.2055,-0.2014,0.1604,-0.0487,-0.0397,-0.6576,-0.3094,0.3821,-0.4359,0.0749,0.0836,0.643,-0.0839,0.2629,0.1494,-0.0212,,,-0.3816,-0.0398,-0.0115,-0.0007,-0.0671,0.4366,0.0351,0.0956,0.4469,0.0811,-0.056,-0.1183,0.126,-0.122,-0.3887,0.0271,-0.1351,-0.1148,-0.0627,0.0412,-0.1505,-0.0066,0.1569,-0.0211,-0.096,0.1038,0.1611,-0.0068,0.063,0.1849,0.2887,-0.2141,0.1947,0.0366,0.3575,0.0065,0.1908,-0.2635,-0.0551,-0.057,0.3208,-0.2682,0.1043,0.194,-0.1514,0.3867,-0.4458,0.4955,0.3722,-0.1626,-0.0896,-0.3718,-0.4111,0.2657,0.5153,0.0206,0.2301,0.3233,-0.256,0.2688,0.5041,-0.0983,0.1168,-0.0482,-0.07,-0.0115,0.2976,-0.0766,0.0062,-0.1148,-0.1032,-0.1858,0.5868,0.1695,0.0193,-0.1974,0.2817,-0.0947,-0.0877,0.0513,0.6883,-0.1354
10939,-0.0488,-0.6579,0.206,-0.5147,-0.3411,0.1631,0.3057,-0.1108,-0.2088,-0.1988,0.7697,0.1213,0.0272,-0.5363,-0.499,0.2986,-0.5005,-0.3095,-0.2429,-0.2124,0.1547,0.6213,0.0316,-0.1978,0.278,-0.3286,0.1614,-0.1801,-0.1801,-0.0645,-0.6,-0.2166,-0.4863,0.1364,0.4035,-0.3836,-0.3771,0.0946,0.1217,-0.0513,-0.251,0.48,0.1096,0.0828,-0.0537,0.0477,-0.0986,0.878,-0.0587,0.0333,0.8701,0.1005,-0.0346,-0.1943,-0.232,0.0089,0.6454,0.2997,0.2167,0.176,-0.2343,0.134,-0.1339,-0.0795,-0.2103,0.2311,0.0091,-0.0706,0.4393,-0.1625,0.8916,0.08,-0.1192,-0.19,0.0754,-0.2084,-0.1712,0.3539,0.0691,-0.1216,-0.6226,-0.3187,0.3037,0.3212,0.7344,0.3236,-0.1926,-0.1865,0.5081,0.1459,-0.3183,0.1682,0.3603,-0.1523,-0.5073,-0.6989,0.138,-0.3442,-0.4889,-0.417,-0.2213,0.2269,0.5641,-0.2406,0.0997,1.0226,-0.2769,-0.3078,0.5232,-0.0374,0.2694,-0.4618,-0.0125,0.1091,-0.2359,-0.0116,0.123,-0.3403,0.1543,-0.2161,0.2692
173,0.9265,0.2067,0.3425,-0.1958,-0.0759,-0.3891,0.2601,0.3622,-0.1757,-0.912,-0.7842,-0.4762,-0.7188,0.1457,0.3787,-0.015,1.2019,0.2965,0.6629,-0.0865,-0.2722,-0.1025,-0.5231,-0.0189,0.374,0.4858,0.2273,0.1784,0.5211,-0.092,-0.2051,0.7875,0.9591,0.4213,0.5135,0.2082,-0.3494,-0.3135,0.15,-0.611,-0.2396,1.2986,-0.4919,-0.2962,-0.3365,0.141,0.2543,0.0578,-0.0361,-0.5509,0.0406,0.9285,-0.0756,0.8729,0.275,-0.4962,0.1577,-0.3454,0.6596,-0.4305,-0.0098,-0.5148,0.0126,-0.2828,1.2156,0.5348,0.0528,1.0845,1.0363,-0.3146,-0.0202,-0.1391,-0.2574,0.8228,-0.0934,-0.0857,0.0306,-0.3655,-0.3568,1.3652,1.5501,0.4817,-0.6931,0.356,-0.2751,-0.5794,-0.5775,1.7986,-0.3401,-0.1442,0.3079,-0.0604,-0.5259,-0.0621,-0.1087,0.0851,-0.7406,0.9856,-0.0899,-0.1187,0.3683,-0.5998,-0.8197,0.0495,0.1414,-0.3672,0.9623,0.3771,-1.0696,-0.4439,-1.0332,0.4359,0.4694,-0.0063,-0.0604,-0.2169,0.1372,0.3427,0.3848,-1.0072,-0.6481
54812,-0.1832,-0.0792,0.0582,-0.0062,-0.3911,-0.1936,-0.1395,-0.3137,0.2371,0.0674,0.063,-0.0116,-0.0985,-0.0073,0.2404,-0.2577,-0.2445,-0.0151,0.0645,-0.169,0.2511,0.0092,0.1748,-0.2828,0.0252,-0.0854,-0.1817,0.3161,0.0055,,,,0.4893,-0.0959,-0.0711,-0.1127,-0.6066,0.1151,-0.2068,0.3196,-0.0409,-0.5589,0.0514,0.152,0.0495,-0.2622,-0.4085,-0.2843,-0.0035,0.0142,-0.0525,0.2656,0.3467,0.0029,-0.002,0.2508,-0.0916,-0.0558,0.1706,0.0878,0.1755,-0.2295,-0.2371,-0.2985,,,,-0.2181,-0.1655,0.2423,0.3819,-0.5517,-0.1563,-0.2592,-0.1094,0.0151,0.1674,0.1622,-0.3106,-0.4322,-0.907,-0.0937,0.1624,0.1844,0.3724,-0.0997,0.2058,0.1608,-0.5282,0.1007,0.0912,0.1369,-0.2474,0.1196,0.3141,-0.0333,0.1076,-0.1467,-0.3241,-0.0249,-0.1756,-0.4819,-0.0111,0.0627,-0.0984,0.3494,0.1039,0.1547,-0.2774,0.029,0.246,-0.1317,0.4934,-0.1701,-0.4086,-0.1217,0.0694,0.0931,-0.0857,0.151,0.4628
175,,,,-0.688,0.5364,-0.1464,,,,-0.3667,-0.2805,-0.5372,-0.391,-0.8989,,,,0.2521,0.8316,0.4402,,,,0.256,0.0351,0.601,0.2086,0.2151,0.3448,,,,-0.2054,0.3139,,,,,,-0.0628,0.8346,0.0131,0.2941,0.1462,-0.1452,-0.2245,-0.2797,0.0635,0.2781,-0.0073,,,,,,,-0.0008,-0.3104,-0.2862,,,-0.2332,0.2707,-0.0473,,,,,,,-0.1053,-0.0756,-0.3606,0.5373,-0.153,0.0568,0.161,-0.7084,0.7373,,,,0.0315,-0.1172,-0.2576,-0.1985,-0.337,0.4653,0.2331,0.4913,-0.3233,0.0718,0.9316,,,,,,,,,,,,,,,,,,,0.1182,0.2359,-0.066,-0.4648,0.5943,-0.1483,1.3739,0.151,-0.2114,0.0359
116987,,,,0.2702,-0.6381,-0.4553,,,,1.0349,0.3357,0.1255,-0.3561,0.0213,,,,-0.0656,0.3901,0.369,0.3449,-0.2477,0.1561,0.2939,0.1818,-0.343,0.5013,-0.6003,-2.2118,-0.0001,-0.11,-0.3363,,,-0.0944,0.014,-0.4358,,,,,,0.0402,-0.0764,0.3208,-0.2423,0.1119,0.4,-0.7197,-0.1253,0.3086,0.3417,-0.1804,0.0745,-0.2338,-0.2934,0.0083,0.499,0.1117,0.4317,-1.0049,-0.0707,-0.3356,0.1551,0.2709,-0.0346,0.0741,0.7588,0.2252,-0.0089,-1.3498,-0.0786,0.3058,0.5316,0.4346,0.157,-0.056,0.3585,1.8263,-0.9431,0.1087,0.2068,0.1206,0.6243,0.0156,-0.4488,0.2085,,,,-0.528,-1.0133,-0.0603,0.2506,-0.328,-0.3027,,,,0.8857,0.3618,-0.9453,-0.343,0.1284,0.2126,0.9596,-0.124,-0.3305,-0.3095,0.1561,0.0899,-0.554,-0.5891,0.3787,0.206,-0.1911,0.0235,-0.4075,-0.1623,0.0956,-0.4657
116988,-0.045,-0.1942,-0.0241,0.0174,0.1305,0.4848,0.3004,0.1832,-0.3254,,,,0.6175,0.0131,0.2963,-0.033,0.2959,-0.0388,0.2745,0.4026,0.0017,-0.4031,-0.5462,0.1288,-0.2966,0.0125,-0.1282,-0.3435,-0.4692,0.8761,0.08,0.3318,-0.5122,0.253,0.0395,-0.1382,0.032,,,0.0881,0.6457,0.1545,,,-0.2036,-0.2848,0.0406,-0.0951,-0.899,0.3863,-0.3551,0.0477,0.2467,0.2309,-0.3136,-0.0074,0.0224,-0.364,0.2143,0.0644,0.4653,-0.1902,0.2095,-0.0209,-0.1088,-0.3344,0.0578,-0.2806,-0.3904,0.3373,0.0502,-0.0119,-0.2159,-0.0501,0.037,0.1577,-0.3009,0.2625,-0.9309,0.0187,-0.2132,-0.1385,-0.4604,0.7429,0.0832,-0.0974,-0.0501,0.1041,0.3246,-0.0736,0.1092,0.4001,-0.014,0.0248,0.1936,-0.0713,-0.0519,-0.4684,-0.3212,0.0616,-0.2013,0.0816,-0.309,-0.2051,0.2177,1.3218,0.1919,-0.2441,-0.1112,-0.3329,-0.5565,-0.47,-0.3672,-0.1197,-0.3071,-0.1174,0.4471,-0.0359,0.2041,0.0502,0.1539
3267,0.0067,0.1654,-0.0911,0.1998,-0.004,-0.1213,0.0489,0.2347,0.1713,-0.0652,-0.0333,-0.1882,-0.2575,0.2562,0.0367,0.0859,0.2478,0.002,0.0575,0.5967,0.3141,0.0725,0.1328,-0.0484,0.0772,0.1985,0.0592,-0.0137,-0.1003,-0.1407,0.023,-0.1608,-0.2079,0.0671,0.019,0.1139,-0.0601,0.1305,-0.0684,-0.092,-0.4176,-0.4408,-0.0855,-0.0273,0.2013,0.0617,-0.0937,-0.0077,0.1311,0.2508,0.3181,0.1517,0.0195,0.0054,0.3829,0.2587,-0.1441,0.0057,-0.2849,0.1543,0.0448,-0.1319,0.0391,0.1372,-0.0356,-0.1189,-0.0777,0.2918,0.0406,-0.1589,-0.2322,0.0085,0.3909,0.3436,0.0515,0.2066,0.1628,0.1915,0.6745,-0.4392,0.1598,-0.0705,-0.0944,-0.04,-0.1521,-0.3351,0.1986,-0.0178,-0.3965,-0.0441,0.085,0.2386,-0.1604,-0.0954,-0.0281,-0.0522,0.0353,0.1102,0.0576,0.1634,0.019,-0.0764,-0.1723,0.0293,-0.1627,0.2562,-0.0673,0.1329,-0.2673,0.1066,0.0867,0.0887,0.0839,-0.0634,0.1681,0.2469,0.1475,0.1506,0.1731,0.0494,0.1478
3268,0.6913,0.7621,0.7343,-0.2316,-0.0939,-0.7129,,,,-0.2799,0.9645,0.7231,-0.0836,0.0061,0.0259,-0.1066,0.9524,0.7145,0.2454,0.3914,0.0877,-0.0328,0.7729,,,,-0.4429,-0.0642,-0.5987,-0.3993,0.2251,0.2144,-0.7986,-1.0538,-0.0317,-0.2048,-0.3942,,,,,,,,-0.4852,-0.5216,-0.4918,,,,0.2122,0.8673,0.4368,,,,0.2394,0.6308,0.2623,-0.0355,-0.7755,0.5387,-0.5955,-0.6583,-0.2577,0.0103,0.002,0.4599,0.5289,-0.0407,0.461,-0.1699,-0.0525,0.3553,0.9755,0.1593,,,,-1.2885,0.8001,-0.8674,-0.0007,0.1344,0.2406,0.233,-0.0038,,,,,,,-0.3591,0.146,-0.3971,0.3936,-0.0027,0.3344,-0.293,0.6436,-0.4385,0.1054,-0.0787,0.2627,,,,1.1403,-0.278,-0.0106,0.0603,-0.4734,0.891,-0.4766,0.4766,-0.1389,-0.4552,-0.4542,-0.099,-0.2416
55750,0.1345,-0.057,0.313,-0.5246,0.2156,0.095,0.1234,0.19,-0.3865,0.0855,-0.1672,0.4485,0.1715,-0.3013,0.0131,-0.0672,-0.381,-0.4382,-0.0052,-0.2008,0.1459,0.3078,-0.4334,-0.3786,-0.0563,-0.2825,-0.0656,0.0064,-0.2531,0.1389,-0.3129,0.2381,0.167,-0.2299,0.1577,-0.0354,-0.0151,0.2139,0.0365,0.0796,0.0721,-0.2425,-0.3523,-0.2931,-0.1072,0.0064,0.1659,-0.9287,-0.1964,0.3008,-0.1984,0.2324,0.3728,-0.0737,-0.4049,0.1829,0.2764,-0.0847,0.4836,0.0986,0.0402,-0.0837,0.1135,-0.1053,-0.041,0.0078,-0.2271,0.1587,0.2202,0.1026,0.6418,-0.1505,0.2967,0.1303,-0.3096,-0.4327,-0.3105,0.5232,-0.3052,0.1724,-0.3445,-0.1085,-0.1708,0.4904,0.2774,0.1947,-0.1049,-0.0916,0.2365,-0.2606,-0.0875,0.5379,0.1488,0.2797,0.5911,0.0459,-0.3376,0.3267,0.1193,-0.3918,0.0075,0.1068,0.2087,-0.0707,-0.1385,0.7331,-0.027,-0.229,0.9042,-0.1914,-0.08,-0.2708,-0.0755,-0.0572,-0.4073,0.236,0.2076,-0.1377,-0.1634,0.2984,0.5345
