Gene,Gene_HGNC,Sample,CNA,Protein
6156,RPL30,TCGA-13-1410-01,1,-0.0128
6156,RPL30,TCGA-13-1482-01,0,-0.017
6156,RPL30,TCGA-13-1483-01,2,0.1811
6156,RPL30,TCGA-13-1485-01,1,0.0324
6156,RPL30,TCGA-13-1487-01,0,0.1177
6156,RPL30,TCGA-13-1488-01,1,-0.0896
6156,RPL30,TCGA-13-1489-01,1,0.1599
6156,RPL30,TCGA-13-1492-01,1,-0.0115
6156,RPL30,TCGA-13-1494-01,1,-0.0017
6156,RPL30,TCGA-13-1497-01,1,0.1907
6156,RPL30,TCGA-13-1500-01,1,0.1342
6156,RPL30,TCGA-13-1501-01,2,0.0569
6156,RPL30,TCGA-13-1504-01,1,0.1527
6156,RPL30,TCGA-13-1507-01,1,0.0789
6156,RPL30,TCGA-13-1511-01,1,0.0958
6156,RPL30,TCGA-13-2059-01,1,-0.0761
6156,RPL30,TCGA-13-2060-01,1,0.2025
6156,RPL30,TCGA-13-2061-01,0,0.1167
6156,RPL30,TCGA-13-2065-01,-1,0.0062
6156,RPL30,TCGA-23-1121-01,1,-0.0831
6156,RPL30,TCGA-23-1122-01,-1,-0.0505
6156,RPL30,TCGA-24-1103-01,1,-0.097
6156,RPL30,TCGA-24-1416-01,1,0.0546
6156,RPL30,TCGA-24-1422-01,1,0.0492
6156,RPL30,TCGA-24-1430-01,0,-0.0279
6156,RPL30,TCGA-24-1431-01,-1,0.0598
6156,RPL30,TCGA-24-1435-01,2,0.0042
6156,RPL30,TCGA-24-1436-01,1,0.019
6156,RPL30,TCGA-24-1464-01,2,0.0131
6156,RPL30,TCGA-24-1474-01,0,-0.1107
6156,RPL30,TCGA-24-1544-01,0,-0.0983
6156,RPL30,TCGA-24-1548-01,-1,0.1561
6156,RPL30,TCGA-24-1553-01,1,0.1796
6156,RPL30,TCGA-24-1555-01,1,0.2616
6156,RPL30,TCGA-24-1557-01,2,-0.0856
6156,RPL30,TCGA-24-1558-01,1,0.0343
6156,RPL30,TCGA-24-1562-01,0,0.2317
6156,RPL30,TCGA-24-1565-01,0,-0.0916
6156,RPL30,TCGA-24-1920-01,-1,-0.0883
6156,RPL30,TCGA-24-1927-01,2,0.0891
6156,RPL30,TCGA-24-2024-01,0,0.107
6156,RPL30,TCGA-24-2030-01,0,0.0919
6156,RPL30,TCGA-24-2033-01,1,0.1861
6156,RPL30,TCGA-24-2261-01,1,0.0663
6156,RPL30,TCGA-24-2289-01,1,0.0051
6156,RPL30,TCGA-24-2290-01,1,0.0824
6156,RPL30,TCGA-24-2298-01,2,-0.1758
6156,RPL30,TCGA-25-1312-01,1,0.0537
6156,RPL30,TCGA-25-1313-01,1,-0.0631
6156,RPL30,TCGA-25-1318-01,1,-0.0763
6156,RPL30,TCGA-25-1322-01,1,0.1091
6156,RPL30,TCGA-25-1323-01,1,0.0432
6156,RPL30,TCGA-25-1329-01,1,-0.0163
6156,RPL30,TCGA-25-1623-01,1,0.1494
6156,RPL30,TCGA-25-1628-01,1,0.0094
6156,RPL30,TCGA-25-1631-01,0,-0.0796
6156,RPL30,TCGA-25-2396-01,1,-0.0911
6156,RPL30,TCGA-25-2397-01,2,0.0504
6156,RPL30,TCGA-25-2399-01,1,-0.0197
6156,RPL30,TCGA-25-2404-01,1,0.0791
6156,RPL30,TCGA-29-1688-01,1,0.0547
6156,RPL30,TCGA-29-1690-01,1,-0.0622
6156,RPL30,TCGA-29-1693-01,1,-0.0724
6156,RPL30,TCGA-29-1696-01,2,-0.1298
6156,RPL30,TCGA-29-1697-01,0,0.075
6156,RPL30,TCGA-29-1698-01,1,0.0977
6156,RPL30,TCGA-29-1702-01,1,-0.0966
6156,RPL30,TCGA-29-1705-01,1,0.0564
6156,RPL30,TCGA-29-1710-01,0,0.0122
6156,RPL30,TCGA-29-1711-01,0,-0.1918
6156,RPL30,TCGA-29-1762-01,-1,0.0402
6156,RPL30,TCGA-29-1763-01,-2,-0.1136
6156,RPL30,TCGA-29-1766-01,1,0.0722
6156,RPL30,TCGA-29-1768-01,1,-0.1967
6156,RPL30,TCGA-29-1769-01,0,-0.0512
6156,RPL30,TCGA-29-1770-01,1,-0.1067
6156,RPL30,TCGA-29-1771-01,0,-0.0766
6156,RPL30,TCGA-29-1785-01,1,-0.0101
6156,RPL30,TCGA-29-2427-01,1,0.0247
6156,RPL30,TCGA-29-2431-01,1,-0.2172
6156,RPL30,TCGA-30-1887-01,2,0.033
6156,RPL30,TCGA-30-1891-01,0,0.1677
6156,RPL30,TCGA-36-1569-01,2,-0.0492
6156,RPL30,TCGA-36-1570-01,1,0.1486
6156,RPL30,TCGA-36-1571-01,1,0.3237
6156,RPL30,TCGA-36-1577-01,0,0.1851
6156,RPL30,TCGA-36-1578-01,-1,0.2303
6156,RPL30,TCGA-36-1580-01,1,-0.0149
6156,RPL30,TCGA-36-2530-01,1,0.1931
6156,RPL30,TCGA-36-2532-01,0,0.0302
6156,RPL30,TCGA-36-2534-01,1,-0.0443
6156,RPL30,TCGA-36-2537-01,1,0.1556
6156,RPL30,TCGA-36-2542-01,1,0.1101
6156,RPL30,TCGA-36-2544-01,1,0.2039
6156,RPL30,TCGA-36-2545-01,1,0.0562
6156,RPL30,TCGA-36-2547-01,1,-0.065
6156,RPL30,TCGA-36-2549-01,2,0.3425
6156,RPL30,TCGA-59-2348-01,1,-0.1217
6156,RPL30,TCGA-59-2351-01,0,0.0787
6156,RPL30,TCGA-59-2352-01,-1,0.0911
6156,RPL30,TCGA-59-2372-01,1,-0.1643
6156,RPL30,TCGA-61-1724-01,1,0.1785
6156,RPL30,TCGA-61-1727-01,1,0.1129
6156,RPL30,TCGA-61-1741-01,1,0.0692
6156,RPL30,TCGA-61-1907-01,1,0.2746
6156,RPL30,TCGA-61-1910-01,1,0.098
6156,RPL30,TCGA-61-1911-01,1,0.0874
6156,RPL30,TCGA-61-1914-01,1,0.0171
6156,RPL30,TCGA-61-1915-01,0,0.0321
6156,RPL30,TCGA-61-1918-01,1,0.1213
6156,RPL30,TCGA-61-1995-01,0,0.2016
6156,RPL30,TCGA-61-2008-01,1,0.0784
6156,RPL30,TCGA-61-2087-01,0,-0.1109
6156,RPL30,TCGA-61-2088-01,1,-0.2645
6156,RPL30,TCGA-61-2094-01,-1,0.1766
6156,RPL30,TCGA-61-2613-01,0,-0.1265
6165,RPL35A,TCGA-09-1664-01,0,0.0022
6165,RPL35A,TCGA-13-1404-01,1,0.1562
6165,RPL35A,TCGA-13-1409-01,1,0.1139
6165,RPL35A,TCGA-13-1410-01,2,0.0538
6165,RPL35A,TCGA-13-1482-01,-1,-0.0797
6165,RPL35A,TCGA-13-1483-01,-1,0.153
6165,RPL35A,TCGA-13-1485-01,0,-0.0112
6165,RPL35A,TCGA-13-1487-01,1,0.1785
6165,RPL35A,TCGA-13-1488-01,2,0.0069
6165,RPL35A,TCGA-13-1489-01,1,0.028
6165,RPL35A,TCGA-13-1492-01,1,0.0493
6165,RPL35A,TCGA-13-1494-01,1,0.0701
6165,RPL35A,TCGA-13-1497-01,2,0.1405
6165,RPL35A,TCGA-13-1500-01,1,0.0144
6165,RPL35A,TCGA-13-1501-01,0,0.203
6165,RPL35A,TCGA-13-1504-01,1,0.0609
6165,RPL35A,TCGA-13-1507-01,1,0.0743
6165,RPL35A,TCGA-13-1511-01,1,0.1135
6165,RPL35A,TCGA-13-2059-01,2,-0.2747
6165,RPL35A,TCGA-13-2060-01,1,0.3998
6165,RPL35A,TCGA-13-2061-01,1,0.1176
6165,RPL35A,TCGA-13-2065-01,1,0.0662
6165,RPL35A,TCGA-23-1121-01,1,-0.2632
6165,RPL35A,TCGA-23-1122-01,1,0.0789
6165,RPL35A,TCGA-24-1103-01,2,-0.0384
6165,RPL35A,TCGA-24-1416-01,0,-0.0994
6165,RPL35A,TCGA-24-1422-01,0,0.1167
6165,RPL35A,TCGA-24-1430-01,0,0.0217
6165,RPL35A,TCGA-24-1431-01,1,0.1358
6165,RPL35A,TCGA-24-1435-01,1,-0.0745
6165,RPL35A,TCGA-24-1436-01,1,-0.0018
6165,RPL35A,TCGA-24-1464-01,0,0.0368
6165,RPL35A,TCGA-24-1474-01,1,-0.1715
6165,RPL35A,TCGA-24-1544-01,1,-0.0623
6165,RPL35A,TCGA-24-1548-01,1,0.3768
6165,RPL35A,TCGA-24-1553-01,1,0.2077
6165,RPL35A,TCGA-24-1555-01,1,0.3636
6165,RPL35A,TCGA-24-1557-01,-2,-0.1121
6165,RPL35A,TCGA-24-1558-01,1,0.2548
6165,RPL35A,TCGA-24-1562-01,2,0.297
6165,RPL35A,TCGA-24-1565-01,0,0.1306
6165,RPL35A,TCGA-24-1920-01,0,-0.0742
6165,RPL35A,TCGA-24-1927-01,2,0.0563
6165,RPL35A,TCGA-24-2024-01,0,-0.0205
6165,RPL35A,TCGA-24-2030-01,0,0.0709
6165,RPL35A,TCGA-24-2033-01,0,0.285
6165,RPL35A,TCGA-24-2261-01,1,-0.0157
6165,RPL35A,TCGA-24-2289-01,0,0.0183
6165,RPL35A,TCGA-24-2290-01,1,0.1026
6165,RPL35A,TCGA-24-2298-01,1,-0.0752
6165,RPL35A,TCGA-25-1312-01,1,0.1594
6165,RPL35A,TCGA-25-1313-01,-1,-0.105
6165,RPL35A,TCGA-25-1318-01,1,-0.0407
6165,RPL35A,TCGA-25-1322-01,0,0.1108
6165,RPL35A,TCGA-25-1323-01,1,0.1437
6165,RPL35A,TCGA-25-1329-01,1,-0.084
6165,RPL35A,TCGA-25-1623-01,1,0.7466
6165,RPL35A,TCGA-25-1628-01,2,-0.0082
6165,RPL35A,TCGA-25-1631-01,-1,-0.1218
6165,RPL35A,TCGA-25-2396-01,1,-0.2116
6165,RPL35A,TCGA-25-2397-01,0,0.0576
6165,RPL35A,TCGA-25-2399-01,1,0.0956
6165,RPL35A,TCGA-25-2404-01,1,0.0974
6165,RPL35A,TCGA-29-1688-01,1,0.0378
6165,RPL35A,TCGA-29-1690-01,0,-0.1236
6165,RPL35A,TCGA-29-1693-01,2,-0.1266
6165,RPL35A,TCGA-29-1696-01,0,-0.0749
6165,RPL35A,TCGA-29-1697-01,2,0.3991
6165,RPL35A,TCGA-29-1698-01,1,0.0136
6165,RPL35A,TCGA-29-1702-01,1,0.0048
6165,RPL35A,TCGA-29-1705-01,1,0.2315
6165,RPL35A,TCGA-29-1710-01,1,0.0906
6165,RPL35A,TCGA-29-1711-01,1,-0.3036
6165,RPL35A,TCGA-29-1762-01,0,0.0936
6165,RPL35A,TCGA-29-1763-01,-1,-0.0485
6165,RPL35A,TCGA-29-1766-01,1,0.1367
6165,RPL35A,TCGA-29-1768-01,-1,-0.367
6165,RPL35A,TCGA-29-1769-01,0,-0.0781
6165,RPL35A,TCGA-29-1770-01,-1,-0.1976
6165,RPL35A,TCGA-29-1771-01,2,0.1093
6165,RPL35A,TCGA-29-1785-01,-1,0.0588
6165,RPL35A,TCGA-29-2427-01,0,-0.0011
6165,RPL35A,TCGA-29-2431-01,1,-0.0972
6165,RPL35A,TCGA-30-1887-01,2,0.0129
6165,RPL35A,TCGA-30-1891-01,0,0.1733
6165,RPL35A,TCGA-36-1569-01,1,-0.1338
6165,RPL35A,TCGA-36-1570-01,1,0.138
6165,RPL35A,TCGA-36-1571-01,0,0.4482
6165,RPL35A,TCGA-36-1577-01,1,0.0784
6165,RPL35A,TCGA-36-1578-01,1,0.1968
6165,RPL35A,TCGA-36-1580-01,1,0.1022
6165,RPL35A,TCGA-36-2530-01,2,0.0725
6165,RPL35A,TCGA-36-2532-01,1,0.0857
6165,RPL35A,TCGA-36-2534-01,1,0.1593
6165,RPL35A,TCGA-36-2537-01,1,0.0741
6165,RPL35A,TCGA-36-2542-01,2,0.0852
6165,RPL35A,TCGA-36-2544-01,2,0.361
6165,RPL35A,TCGA-36-2545-01,1,-0.0962
6165,RPL35A,TCGA-36-2547-01,1,0.0318
6165,RPL35A,TCGA-36-2549-01,-1,0.4276
6165,RPL35A,TCGA-59-2348-01,-2,-0.0963
6165,RPL35A,TCGA-59-2351-01,0,0.0008
6165,RPL35A,TCGA-59-2352-01,-1,0.145
6165,RPL35A,TCGA-59-2372-01,-1,-0.0682
6165,RPL35A,TCGA-61-1724-01,2,0.3097
6165,RPL35A,TCGA-61-1727-01,-1,0.1728
6165,RPL35A,TCGA-61-1741-01,2,0.037
6165,RPL35A,TCGA-61-1907-01,1,0.1797
6165,RPL35A,TCGA-61-1910-01,-1,0.1698
6165,RPL35A,TCGA-61-1911-01,2,-0.017
6165,RPL35A,TCGA-61-1914-01,1,0.0242
6165,RPL35A,TCGA-61-1915-01,1,0.1555
6165,RPL35A,TCGA-61-1918-01,1,0.2276
6165,RPL35A,TCGA-61-1995-01,0,0.33
6165,RPL35A,TCGA-61-2008-01,2,0.1248
6165,RPL35A,TCGA-61-2087-01,0,0.0264
6165,RPL35A,TCGA-61-2088-01,0,-0.2675
6165,RPL35A,TCGA-61-2094-01,2,0.1674
6165,RPL35A,TCGA-61-2613-01,1,-0.1508
6183,MRPS12,TCGA-09-1664-01,-1,0.0907
6183,MRPS12,TCGA-13-1404-01,-1,0.0251
6183,MRPS12,TCGA-13-1409-01,0,-0.308
6183,MRPS12,TCGA-13-1410-01,1,-0.0724
6183,MRPS12,TCGA-13-1482-01,1,0.1097
6183,MRPS12,TCGA-13-1483-01,-1,-0.0242
6183,MRPS12,TCGA-13-1485-01,0,-0.1047
6183,MRPS12,TCGA-13-1487-01,1,0.0742
6183,MRPS12,TCGA-13-1488-01,0,-0.2017
6183,MRPS12,TCGA-13-1489-01,-1,0.2564
6183,MRPS12,TCGA-13-1492-01,1,-0.3256
6183,MRPS12,TCGA-13-1494-01,-1,-0.116
6183,MRPS12,TCGA-13-1497-01,-1,-0.1573
6183,MRPS12,TCGA-13-1500-01,1,0.1913
6183,MRPS12,TCGA-13-1501-01,1,-0.0621
6183,MRPS12,TCGA-13-1504-01,1,-0.0883
6183,MRPS12,TCGA-13-1507-01,1,-0.0593
6183,MRPS12,TCGA-13-1511-01,0,-0.2819
6183,MRPS12,TCGA-13-2059-01,-1,0.125
6183,MRPS12,TCGA-13-2060-01,-1,-0.7082
6183,MRPS12,TCGA-13-2061-01,1,0.032
6183,MRPS12,TCGA-13-2065-01,0,0.1179
6183,MRPS12,TCGA-23-1121-01,1,0.0938
6183,MRPS12,TCGA-23-1122-01,0,-0.2403
6183,MRPS12,TCGA-24-1103-01,0,0.0093
6183,MRPS12,TCGA-24-1416-01,0,0.2307
6183,MRPS12,TCGA-24-1422-01,-1,-0.1741
6183,MRPS12,TCGA-24-1430-01,0,-0.0739
6183,MRPS12,TCGA-24-1431-01,1,-0.0822
6183,MRPS12,TCGA-24-1435-01,0,0.2852
6183,MRPS12,TCGA-24-1436-01,1,0.2413
6183,MRPS12,TCGA-24-1464-01,-1,0.2404
6183,MRPS12,TCGA-24-1474-01,0,0.8519
6183,MRPS12,TCGA-24-1544-01,2,-0.258
6183,MRPS12,TCGA-24-1548-01,2,0.1922
6183,MRPS12,TCGA-24-1553-01,1,-0.2911
6183,MRPS12,TCGA-24-1555-01,0,0.3127
6183,MRPS12,TCGA-24-1557-01,1,-0.2727
6183,MRPS12,TCGA-24-1558-01,2,0.1085
6183,MRPS12,TCGA-24-1562-01,0,0.089
6183,MRPS12,TCGA-24-1565-01,-1,0.2752
6183,MRPS12,TCGA-24-1920-01,-1,-0.2675
6183,MRPS12,TCGA-24-1927-01,0,0.276
6183,MRPS12,TCGA-24-2024-01,0,-0.22
6183,MRPS12,TCGA-24-2030-01,1,-0.0326
6183,MRPS12,TCGA-24-2033-01,1,-0.2306
6183,MRPS12,TCGA-24-2261-01,1,0.3204
6183,MRPS12,TCGA-24-2289-01,1,-0.183
6183,MRPS12,TCGA-24-2290-01,0,0.3584
6183,MRPS12,TCGA-24-2298-01,1,0.0856
6183,MRPS12,TCGA-25-1312-01,1,-0.006
6183,MRPS12,TCGA-25-1313-01,0,-0.152
6183,MRPS12,TCGA-25-1318-01,1,0.0737
6183,MRPS12,TCGA-25-1322-01,2,0.043
6183,MRPS12,TCGA-25-1323-01,1,0.2973
6183,MRPS12,TCGA-25-1329-01,1,0.2457
6183,MRPS12,TCGA-25-1623-01,2,0.4208
6183,MRPS12,TCGA-25-1628-01,1,-0.318
6183,MRPS12,TCGA-25-1631-01,1,0.4795
6183,MRPS12,TCGA-25-2396-01,1,-0.0209
6183,MRPS12,TCGA-25-2397-01,1,0.0052
6183,MRPS12,TCGA-25-2399-01,1,0.0708
6183,MRPS12,TCGA-25-2404-01,2,0.2325
6183,MRPS12,TCGA-29-1688-01,0,0.5028
6183,MRPS12,TCGA-29-1690-01,-2,-0.0087
6183,MRPS12,TCGA-29-1693-01,0,0.0035
6183,MRPS12,TCGA-29-1696-01,0,0.0897
6183,MRPS12,TCGA-29-1697-01,1,0.0029
6183,MRPS12,TCGA-29-1698-01,0,-0.1239
6183,MRPS12,TCGA-29-1702-01,1,-0.048
6183,MRPS12,TCGA-29-1705-01,1,0.2991
6183,MRPS12,TCGA-29-1710-01,-1,-0.2132
6183,MRPS12,TCGA-29-1711-01,-1,-1.0647
6183,MRPS12,TCGA-29-1762-01,2,-0.0506
6183,MRPS12,TCGA-29-1763-01,2,-0.0122
6183,MRPS12,TCGA-29-1766-01,1,-0.3377
6183,MRPS12,TCGA-29-1768-01,0,-0.2641
6183,MRPS12,TCGA-29-1769-01,-1,-0.3118
6183,MRPS12,TCGA-29-1770-01,1,0.4598
6183,MRPS12,TCGA-29-1771-01,-1,-0.0688
6183,MRPS12,TCGA-29-1785-01,1,-0.06
6183,MRPS12,TCGA-29-2427-01,1,0.0092
6183,MRPS12,TCGA-29-2431-01,0,-0.2997
6183,MRPS12,TCGA-30-1887-01,1,0.1645
6183,MRPS12,TCGA-30-1891-01,-1,-0.362
6183,MRPS12,TCGA-36-1569-01,-1,-0.0217
6183,MRPS12,TCGA-36-1570-01,0,-0.1013
6183,MRPS12,TCGA-36-1571-01,1,-0.1744
6183,MRPS12,TCGA-36-1577-01,0,0.2101
6183,MRPS12,TCGA-36-1578-01,1,0.6277
6183,MRPS12,TCGA-36-1580-01,-1,-0.136
6183,MRPS12,TCGA-36-2530-01,-1,-0.2722
6183,MRPS12,TCGA-36-2532-01,0,0.0702
6183,MRPS12,TCGA-36-2534-01,-1,-0.0244
6183,MRPS12,TCGA-36-2537-01,1,0.1628
6183,MRPS12,TCGA-36-2542-01,-1,0.1815
6183,MRPS12,TCGA-36-2544-01,2,0.1091
6183,MRPS12,TCGA-36-2545-01,0,0.0991
6183,MRPS12,TCGA-36-2547-01,-1,0.3475
6183,MRPS12,TCGA-36-2549-01,0,-0.1268
6183,MRPS12,TCGA-59-2348-01,1,0.1329
6183,MRPS12,TCGA-59-2351-01,1,-0.0174
6183,MRPS12,TCGA-59-2352-01,0,-0.0469
6183,MRPS12,TCGA-59-2372-01,0,0.2443
6183,MRPS12,TCGA-61-1724-01,0,-0.2875
6183,MRPS12,TCGA-61-1727-01,0,0.0531
6183,MRPS12,TCGA-61-1741-01,2,0.3402
6183,MRPS12,TCGA-61-1907-01,-1,-0.2508
6183,MRPS12,TCGA-61-1910-01,0,0.5403
6183,MRPS12,TCGA-61-1911-01,1,-0.1032
6183,MRPS12,TCGA-61-1914-01,1,0.2391
6183,MRPS12,TCGA-61-1915-01,-1,-0.3045
6183,MRPS12,TCGA-61-1918-01,-1,-0.0478
6183,MRPS12,TCGA-61-1995-01,0,-0.053
6183,MRPS12,TCGA-61-2008-01,0,-0.0837
6183,MRPS12,TCGA-61-2087-01,1,0.1413
6183,MRPS12,TCGA-61-2088-01,-1,-0.35
6183,MRPS12,TCGA-61-2094-01,0,-0.4422
6183,MRPS12,TCGA-61-2613-01,0,-0.0818
6188,RPS3,TCGA-09-1664-01,0,-0.0131
6188,RPS3,TCGA-13-1404-01,1,0.2318
6188,RPS3,TCGA-13-1409-01,-1,0.2064
6188,RPS3,TCGA-13-1410-01,1,0.1097
6188,RPS3,TCGA-13-1482-01,-1,0.0499
6188,RPS3,TCGA-13-1483-01,1,0.177
6188,RPS3,TCGA-13-1485-01,0,-0.0451
6188,RPS3,TCGA-13-1487-01,2,0.1614
6188,RPS3,TCGA-13-1488-01,0,0.0234
6188,RPS3,TCGA-13-1489-01,2,0.1936
6188,RPS3,TCGA-13-1492-01,0,0.1156
6188,RPS3,TCGA-13-1494-01,0,-0.0316
6188,RPS3,TCGA-13-1497-01,1,0.0654
6188,RPS3,TCGA-13-1500-01,0,0.1622
6188,RPS3,TCGA-13-1501-01,2,0.1209
6188,RPS3,TCGA-13-1504-01,0,0.1692
6188,RPS3,TCGA-13-1507-01,0,0.1411
6188,RPS3,TCGA-13-1511-01,0,-0.0125
6188,RPS3,TCGA-13-2059-01,0,0.0361
6188,RPS3,TCGA-13-2060-01,0,0.1481
6188,RPS3,TCGA-13-2061-01,0,0.0381
6188,RPS3,TCGA-13-2065-01,1,0.0366
6188,RPS3,TCGA-23-1121-01,0,-0.0943
6188,RPS3,TCGA-23-1122-01,-1,0.0873
6188,RPS3,TCGA-24-1103-01,1,-0.0015
6188,RPS3,TCGA-24-1416-01,0,0.0599
6188,RPS3,TCGA-24-1422-01,1,0.0786
6188,RPS3,TCGA-24-1430-01,0,0.033
6188,RPS3,TCGA-24-1431-01,1,0.2074
6188,RPS3,TCGA-24-1435-01,0,0.012
6188,RPS3,TCGA-24-1436-01,1,-0.0589
6188,RPS3,TCGA-24-1464-01,0,-0.1045
6188,RPS3,TCGA-24-1474-01,0,0.009
6188,RPS3,TCGA-24-1544-01,-1,-0.1569
6188,RPS3,TCGA-24-1548-01,0,0.3133
6188,RPS3,TCGA-24-1553-01,1,0.0565
6188,RPS3,TCGA-24-1555-01,0,0.366
6188,RPS3,TCGA-24-1557-01,2,-0.0252
6188,RPS3,TCGA-24-1558-01,1,0.2663
6188,RPS3,TCGA-24-1562-01,0,0.3026
6188,RPS3,TCGA-24-1565-01,0,-0.0127
6188,RPS3,TCGA-24-1920-01,0,-0.0283
6188,RPS3,TCGA-24-1927-01,1,0.1662
6188,RPS3,TCGA-24-2024-01,0,0.0887
6188,RPS3,TCGA-24-2030-01,-1,0.0014
6188,RPS3,TCGA-24-2033-01,1,0.2096
6188,RPS3,TCGA-24-2261-01,-1,0.1581
6188,RPS3,TCGA-24-2289-01,2,-0.0133
6188,RPS3,TCGA-24-2290-01,0,0.1239
6188,RPS3,TCGA-24-2298-01,0,-0.1792
6188,RPS3,TCGA-25-1312-01,1,0.0693
6188,RPS3,TCGA-25-1313-01,1,-0.0528
6188,RPS3,TCGA-25-1318-01,0,-0.0837
6188,RPS3,TCGA-25-1322-01,2,-0.0043
6188,RPS3,TCGA-25-1323-01,0,0.1427
6188,RPS3,TCGA-25-1329-01,-1,-0.0585
6188,RPS3,TCGA-25-1623-01,1,-0.0749
6188,RPS3,TCGA-25-1628-01,-1,0.0262
6188,RPS3,TCGA-25-1631-01,1,-0.0833
6188,RPS3,TCGA-25-2396-01,0,-0.1252
6188,RPS3,TCGA-25-2397-01,0,0.0471
6188,RPS3,TCGA-25-2399-01,0,0.0213
6188,RPS3,TCGA-25-2404-01,0,0.1153
6188,RPS3,TCGA-29-1688-01,-1,0.111
6188,RPS3,TCGA-29-1690-01,0,-0.0944
6188,RPS3,TCGA-29-1693-01,1,-0.0407
6188,RPS3,TCGA-29-1696-01,0,-0.056
6188,RPS3,TCGA-29-1697-01,1,0.2227
6188,RPS3,TCGA-29-1698-01,-1,0.0774
6188,RPS3,TCGA-29-1702-01,1,0.0243
6188,RPS3,TCGA-29-1705-01,0,0.1145
6188,RPS3,TCGA-29-1710-01,0,0.1264
6188,RPS3,TCGA-29-1711-01,0,-0.2472
6188,RPS3,TCGA-29-1762-01,0,0.1237
6188,RPS3,TCGA-29-1763-01,1,-0.0123
6188,RPS3,TCGA-29-1766-01,0,0.1394
6188,RPS3,TCGA-29-1768-01,1,-0.0938
6188,RPS3,TCGA-29-1769-01,1,0.0678
6188,RPS3,TCGA-29-1770-01,-1,0.0116
6188,RPS3,TCGA-29-1771-01,0,-0.0022
6188,RPS3,TCGA-29-1785-01,0,0.0298
6188,RPS3,TCGA-29-2427-01,0,0.0596
6188,RPS3,TCGA-29-2431-01,0,-0.1736
6188,RPS3,TCGA-30-1887-01,0,0.0805
6188,RPS3,TCGA-30-1891-01,1,0.2299
6188,RPS3,TCGA-36-1569-01,0,-0.0542
6188,RPS3,TCGA-36-1570-01,1,0.1648
6188,RPS3,TCGA-36-1571-01,-1,0.3575
6188,RPS3,TCGA-36-1577-01,0,0.2552
6188,RPS3,TCGA-36-1578-01,2,0.2685
6188,RPS3,TCGA-36-1580-01,1,0.0239
6188,RPS3,TCGA-36-2530-01,1,0.1241
6188,RPS3,TCGA-36-2532-01,0,0.0053
6188,RPS3,TCGA-36-2534-01,1,-0.0328
6188,RPS3,TCGA-36-2537-01,0,0.1751
6188,RPS3,TCGA-36-2542-01,0,-0.0418
6188,RPS3,TCGA-36-2544-01,0,0.214
6188,RPS3,TCGA-36-2545-01,0,-0.0818
6188,RPS3,TCGA-36-2547-01,1,0.0404
6188,RPS3,TCGA-36-2549-01,0,0.2888
6188,RPS3,TCGA-59-2348-01,1,-0.0739
6188,RPS3,TCGA-59-2351-01,1,0.1374
6188,RPS3,TCGA-59-2352-01,1,0.0496
6188,RPS3,TCGA-59-2372-01,0,-0.0842
6188,RPS3,TCGA-61-1724-01,-1,0.2217
6188,RPS3,TCGA-61-1727-01,0,0.1707
6188,RPS3,TCGA-61-1741-01,-1,0.0462
6188,RPS3,TCGA-61-1907-01,1,0.207
6188,RPS3,TCGA-61-1910-01,-1,0.0091
6188,RPS3,TCGA-61-1911-01,1,0.091
6188,RPS3,TCGA-61-1914-01,0,-0.0252
6188,RPS3,TCGA-61-1915-01,1,0.114
6188,RPS3,TCGA-61-1918-01,1,0.1312
6188,RPS3,TCGA-61-1995-01,0,0.1465
6188,RPS3,TCGA-61-2008-01,1,0.1137
6188,RPS3,TCGA-61-2087-01,2,0.0137
6188,RPS3,TCGA-61-2088-01,0,-0.2142
6188,RPS3,TCGA-61-2094-01,2,0.1859
6188,RPS3,TCGA-61-2613-01,0,-0.069
6217,RPS16,TCGA-09-1664-01,-1,0.2476
6217,RPS16,TCGA-13-1404-01,-1,0.3406
6217,RPS16,TCGA-13-1409-01,0,0.0004
6217,RPS16,TCGA-13-1410-01,1,0.2977
6217,RPS16,TCGA-13-1482-01,1,0.139
6217,RPS16,TCGA-13-1483-01,-1,0.2184
6217,RPS16,TCGA-13-1485-01,0,-0.2083
6217,RPS16,TCGA-13-1487-01,1,0.2633
6217,RPS16,TCGA-13-1488-01,0,0.0573
6217,RPS16,TCGA-13-1489-01,-1,0.0816
6217,RPS16,TCGA-13-1492-01,1,0.272
6217,RPS16,TCGA-13-1494-01,-1,0.1495
6217,RPS16,TCGA-13-1497-01,-1,0.1928
6217,RPS16,TCGA-13-1500-01,1,0.1485
6217,RPS16,TCGA-13-1501-01,1,-0.1348
6217,RPS16,TCGA-13-1504-01,1,-0.018
6217,RPS16,TCGA-13-1507-01,1,-0.2544
6217,RPS16,TCGA-13-1511-01,0,0.1612
6217,RPS16,TCGA-13-2059-01,-1,-0.353
6217,RPS16,TCGA-13-2060-01,-1,0.2296
6217,RPS16,TCGA-13-2061-01,1,0.1441
6217,RPS16,TCGA-13-2065-01,0,0.2101
6217,RPS16,TCGA-23-1121-01,1,-0.0075
6217,RPS16,TCGA-23-1122-01,0,0.1231
6217,RPS16,TCGA-24-1103-01,0,0.1097
6217,RPS16,TCGA-24-1416-01,0,-0.2159
6217,RPS16,TCGA-24-1422-01,-1,0.0284
6217,RPS16,TCGA-24-1430-01,0,0.0658
