Unnamed: 0,Gene,Gene_HGNC,Sample,CNA,Protein
455,10048,RANBP9,TCGA-24-1553-01,1,-0.1478
456,10048,RANBP9,TCGA-24-1555-01,1,0.1238
457,10048,RANBP9,TCGA-24-1557-01,1,-0.2932
458,10048,RANBP9,TCGA-24-1558-01,1,-0.0539
459,10048,RANBP9,TCGA-24-1562-01,0,-0.0362
460,10048,RANBP9,TCGA-24-1565-01,0,0.2021
461,10048,RANBP9,TCGA-24-1920-01,2,0.1405
462,10048,RANBP9,TCGA-24-1927-01,1,0.1537
463,10048,RANBP9,TCGA-24-2024-01,0,-0.0753
464,10048,RANBP9,TCGA-24-2030-01,1,0.6587
465,10048,RANBP9,TCGA-24-2033-01,1,0.0664
466,10048,RANBP9,TCGA-24-2261-01,1,0.2982
467,10048,RANBP9,TCGA-24-2289-01,1,0.0174
468,10048,RANBP9,TCGA-24-2290-01,0,-0.3437
469,10048,RANBP9,TCGA-24-2298-01,-1,-0.6149
470,10048,RANBP9,TCGA-25-1312-01,1,0.1702
471,10048,RANBP9,TCGA-25-1313-01,2,0.169
472,10048,RANBP9,TCGA-25-1318-01,1,0.105
473,10048,RANBP9,TCGA-25-1322-01,1,0.0531
474,10048,RANBP9,TCGA-25-1323-01,1,0.2288
475,10048,RANBP9,TCGA-25-1329-01,-1,0.0498
476,10048,RANBP9,TCGA-25-1623-01,0,-0.7194
477,10048,RANBP9,TCGA-25-1628-01,-1,-0.1544
478,10048,RANBP9,TCGA-25-1631-01,0,0.2515
479,10048,RANBP9,TCGA-25-2396-01,-1,-0.3227
480,10048,RANBP9,TCGA-25-2397-01,2,0.332
481,10048,RANBP9,TCGA-25-2399-01,-1,-0.1213
482,10048,RANBP9,TCGA-25-2404-01,1,0.148
483,10048,RANBP9,TCGA-29-1688-01,0,0.2443
484,10048,RANBP9,TCGA-29-1690-01,0,-0.3498
485,10048,RANBP9,TCGA-29-1693-01,0,0.0091
486,10048,RANBP9,TCGA-29-1697-01,-1,-0.0831
487,10048,RANBP9,TCGA-29-1698-01,1,0.2083
488,10048,RANBP9,TCGA-29-1702-01,1,0.3495
489,10048,RANBP9,TCGA-29-1705-01,1,0.0263
490,10048,RANBP9,TCGA-29-1710-01,1,0.1154
491,10048,RANBP9,TCGA-29-1711-01,0,-0.1956
492,10048,RANBP9,TCGA-29-1762-01,0,0.3768
493,10048,RANBP9,TCGA-29-1763-01,1,-0.0316
494,10048,RANBP9,TCGA-29-1766-01,0,-0.0723
495,10048,RANBP9,TCGA-29-1768-01,1,-0.0094
496,10048,RANBP9,TCGA-29-1769-01,1,0.0678
497,10048,RANBP9,TCGA-29-1770-01,1,0.24
498,10048,RANBP9,TCGA-29-1785-01,0,-0.1735
499,10048,RANBP9,TCGA-29-2427-01,0,-0.0317
500,10048,RANBP9,TCGA-29-2431-01,0,-0.1856
501,10048,RANBP9,TCGA-30-1887-01,0,0.1707
502,10048,RANBP9,TCGA-30-1891-01,1,-0.2045
503,10048,RANBP9,TCGA-36-1569-01,0,-0.0391
504,10048,RANBP9,TCGA-36-1570-01,1,0.3161
505,10048,RANBP9,TCGA-36-1571-01,-1,-0.0198
506,10048,RANBP9,TCGA-36-1577-01,0,-0.0678
507,10048,RANBP9,TCGA-36-1578-01,1,-0.324
508,10048,RANBP9,TCGA-36-1580-01,1,-0.0282
509,10048,RANBP9,TCGA-36-2530-01,0,0.004
510,10048,RANBP9,TCGA-36-2532-01,1,0.1588
511,10048,RANBP9,TCGA-36-2534-01,0,-0.1306
512,10048,RANBP9,TCGA-36-2537-01,0,-0.4763
513,10048,RANBP9,TCGA-36-2542-01,1,0.0674
514,10048,RANBP9,TCGA-36-2544-01,0,-0.1534
515,10048,RANBP9,TCGA-36-2545-01,1,-0.0828
516,10048,RANBP9,TCGA-36-2547-01,2,0.0177
517,10048,RANBP9,TCGA-36-2549-01,1,-0.5465
518,10048,RANBP9,TCGA-59-2348-01,1,0.3716
519,10048,RANBP9,TCGA-59-2351-01,1,-0.1756
520,10048,RANBP9,TCGA-59-2352-01,1,0.106
521,10048,RANBP9,TCGA-59-2372-01,1,-0.1359
522,10048,RANBP9,TCGA-61-1724-01,0,0.1395
523,10048,RANBP9,TCGA-61-1727-01,0,-0.1787
524,10048,RANBP9,TCGA-61-1741-01,1,-0.2002
525,10048,RANBP9,TCGA-61-1907-01,1,0.0576
526,10048,RANBP9,TCGA-61-1910-01,1,0.1507
527,10048,RANBP9,TCGA-61-1911-01,0,-0.1547
528,10048,RANBP9,TCGA-61-1914-01,1,0.9578
529,10048,RANBP9,TCGA-61-1915-01,1,-0.1572
530,10048,RANBP9,TCGA-61-1918-01,1,0.0079
531,10048,RANBP9,TCGA-61-1995-01,-1,0.0431
532,10048,RANBP9,TCGA-61-2008-01,1,-0.0186
533,10048,RANBP9,TCGA-61-2087-01,0,-0.1575
534,10048,RANBP9,TCGA-61-2088-01,1,-0.1757
535,10048,RANBP9,TCGA-61-2094-01,0,0.0228
536,10048,RANBP9,TCGA-61-2613-01,2,0.6549
537,10049,DNAJB6,TCGA-09-1664-01,0,0.0609
538,10049,DNAJB6,TCGA-13-1404-01,2,0.0232
539,10049,DNAJB6,TCGA-13-1409-01,0,0.2693
540,10049,DNAJB6,TCGA-13-1410-01,1,0.0527
541,10049,DNAJB6,TCGA-13-1482-01,1,0.1903
542,10049,DNAJB6,TCGA-13-1483-01,1,0.0728
543,10049,DNAJB6,TCGA-13-1485-01,1,-0.0739
544,10049,DNAJB6,TCGA-13-1487-01,0,-0.2105
545,10049,DNAJB6,TCGA-13-1488-01,-1,-0.2691
546,10049,DNAJB6,TCGA-13-1489-01,1,0.3617
547,10049,DNAJB6,TCGA-13-1492-01,1,0.3136
548,10049,DNAJB6,TCGA-13-1494-01,2,0.6416
549,10049,DNAJB6,TCGA-13-1497-01,2,0.6085
550,10049,DNAJB6,TCGA-13-1500-01,0,-0.2243
551,10049,DNAJB6,TCGA-13-1501-01,1,-0.0722
552,10049,DNAJB6,TCGA-13-1504-01,-1,-0.2296
553,10049,DNAJB6,TCGA-13-1507-01,1,0.0906
554,10049,DNAJB6,TCGA-13-1511-01,0,-0.0767
555,10049,DNAJB6,TCGA-13-2059-01,2,-0.1463
556,10049,DNAJB6,TCGA-13-2060-01,1,0.3736
557,10049,DNAJB6,TCGA-13-2061-01,1,0.2289
558,10049,DNAJB6,TCGA-13-2065-01,2,0.0527
559,10049,DNAJB6,TCGA-23-1121-01,1,0.0865
560,10049,DNAJB6,TCGA-23-1122-01,-1,-0.0092
561,10049,DNAJB6,TCGA-24-1103-01,1,-0.0938
562,10049,DNAJB6,TCGA-24-1416-01,0,0.0458
563,10049,DNAJB6,TCGA-24-1422-01,0,0.0065
564,10049,DNAJB6,TCGA-24-1430-01,1,0.1445
565,10049,DNAJB6,TCGA-24-1431-01,1,0.0106
566,10049,DNAJB6,TCGA-24-1435-01,-1,-0.2715
567,10049,DNAJB6,TCGA-24-1436-01,1,0.1033
568,10049,DNAJB6,TCGA-24-1464-01,1,0.1087
569,10049,DNAJB6,TCGA-24-1474-01,1,0.2309
570,10049,DNAJB6,TCGA-24-1544-01,1,0.4033
571,10049,DNAJB6,TCGA-24-1548-01,2,0.5433
572,10049,DNAJB6,TCGA-24-1553-01,0,-0.0365
573,10049,DNAJB6,TCGA-24-1555-01,0,-0.1835
574,10049,DNAJB6,TCGA-24-1557-01,1,-0.0347
575,10049,DNAJB6,TCGA-24-1558-01,1,-0.2211
576,10049,DNAJB6,TCGA-24-1562-01,0,0.2314
577,10049,DNAJB6,TCGA-24-1565-01,0,0.0257
578,10049,DNAJB6,TCGA-24-1920-01,1,0.1329
579,10049,DNAJB6,TCGA-24-1927-01,0,-0.1913
580,10049,DNAJB6,TCGA-24-2024-01,0,0.2098
581,10049,DNAJB6,TCGA-24-2030-01,0,-0.5713
582,10049,DNAJB6,TCGA-24-2033-01,1,-0.2154
583,10049,DNAJB6,TCGA-24-2261-01,1,-0.0895
584,10049,DNAJB6,TCGA-24-2289-01,-1,-0.3647
585,10049,DNAJB6,TCGA-24-2290-01,1,-0.1869
586,10049,DNAJB6,TCGA-24-2298-01,1,-0.1138
587,10049,DNAJB6,TCGA-25-1312-01,1,0.1958
588,10049,DNAJB6,TCGA-25-1313-01,2,0.3486
589,10049,DNAJB6,TCGA-25-1318-01,1,0.0068
590,10049,DNAJB6,TCGA-25-1322-01,1,0.0001
591,10049,DNAJB6,TCGA-25-1323-01,1,0.2032
592,10049,DNAJB6,TCGA-25-1329-01,0,-0.3095
593,10049,DNAJB6,TCGA-25-1623-01,1,0.177
594,10049,DNAJB6,TCGA-25-1628-01,1,0.1143
595,10049,DNAJB6,TCGA-25-1631-01,0,-0.3206
596,10049,DNAJB6,TCGA-25-2396-01,1,0.9751
597,10049,DNAJB6,TCGA-25-2397-01,0,0.1492
598,10049,DNAJB6,TCGA-25-2399-01,0,-0.0896
599,10049,DNAJB6,TCGA-25-2404-01,-1,-0.0753
600,10049,DNAJB6,TCGA-29-1688-01,0,0.0267
601,10049,DNAJB6,TCGA-29-1690-01,0,-0.4825
602,10049,DNAJB6,TCGA-29-1693-01,0,-0.0277
603,10049,DNAJB6,TCGA-29-1696-01,0,-0.1774
604,10049,DNAJB6,TCGA-29-1697-01,1,0.3854
605,10049,DNAJB6,TCGA-29-1698-01,1,0.1164
606,10049,DNAJB6,TCGA-29-1702-01,-1,-0.3973
607,10049,DNAJB6,TCGA-29-1705-01,1,0.8102
608,10049,DNAJB6,TCGA-29-1710-01,0,-0.0985
609,10049,DNAJB6,TCGA-29-1711-01,1,0.2339
610,10049,DNAJB6,TCGA-29-1762-01,0,-0.2507
611,10049,DNAJB6,TCGA-29-1763-01,1,0.329
612,10049,DNAJB6,TCGA-29-1766-01,-1,-0.0858
613,10049,DNAJB6,TCGA-29-1768-01,0,-0.2606
614,10049,DNAJB6,TCGA-29-1769-01,2,0.218
615,10049,DNAJB6,TCGA-29-1770-01,1,0.4088
616,10049,DNAJB6,TCGA-29-1771-01,0,0.2925
617,10049,DNAJB6,TCGA-29-1785-01,0,0.0055
618,10049,DNAJB6,TCGA-29-2427-01,0,0.0003
619,10049,DNAJB6,TCGA-29-2431-01,-1,-0.2827
620,10049,DNAJB6,TCGA-30-1887-01,0,0.1066
621,10049,DNAJB6,TCGA-30-1891-01,1,0.539
622,10049,DNAJB6,TCGA-36-1569-01,-1,-1.1069
623,10049,DNAJB6,TCGA-36-1570-01,0,-0.5211
624,10049,DNAJB6,TCGA-36-1571-01,0,-0.0313
625,10049,DNAJB6,TCGA-36-1577-01,1,-0.1858
626,10049,DNAJB6,TCGA-36-1578-01,0,-0.4204
627,10049,DNAJB6,TCGA-36-1580-01,0,0.254
628,10049,DNAJB6,TCGA-36-2530-01,0,-0.3156
629,10049,DNAJB6,TCGA-36-2532-01,0,-0.0147
630,10049,DNAJB6,TCGA-36-2534-01,-1,-0.2107
631,10049,DNAJB6,TCGA-36-2537-01,1,0.1958
632,10049,DNAJB6,TCGA-36-2542-01,1,-0.0101
633,10049,DNAJB6,TCGA-36-2544-01,-1,-0.2843
634,10049,DNAJB6,TCGA-36-2545-01,1,0.0894
635,10049,DNAJB6,TCGA-36-2547-01,1,-0.093
636,10049,DNAJB6,TCGA-36-2549-01,2,0.135
637,10049,DNAJB6,TCGA-59-2348-01,1,-0.0344
638,10049,DNAJB6,TCGA-59-2351-01,2,-0.1478
639,10049,DNAJB6,TCGA-59-2352-01,1,-0.3385
640,10049,DNAJB6,TCGA-59-2372-01,1,0.3414
641,10049,DNAJB6,TCGA-61-1724-01,-1,-0.3408
642,10049,DNAJB6,TCGA-61-1727-01,-1,0.0959
643,10049,DNAJB6,TCGA-61-1741-01,0,0.3717
644,10049,DNAJB6,TCGA-61-1907-01,-2,-0.5323
645,10049,DNAJB6,TCGA-61-1910-01,1,0.3384
646,10049,DNAJB6,TCGA-61-1911-01,1,-0.0476
647,10049,DNAJB6,TCGA-61-1914-01,1,0.8563
648,10049,DNAJB6,TCGA-61-1915-01,1,0.023
649,10049,DNAJB6,TCGA-61-1918-01,1,-0.0197
650,10049,DNAJB6,TCGA-61-1995-01,-1,-0.026
651,10049,DNAJB6,TCGA-61-2008-01,0,0.1076
652,10049,DNAJB6,TCGA-61-2087-01,2,0.57
653,10049,DNAJB6,TCGA-61-2088-01,1,0.5268
654,10049,DNAJB6,TCGA-61-2094-01,1,-0.144
655,10049,DNAJB6,TCGA-61-2613-01,0,-0.1142
656,10051,SMC4,TCGA-09-1664-01,0,-0.2189
657,10051,SMC4,TCGA-13-1404-01,-1,0.4782
658,10051,SMC4,TCGA-13-1409-01,1,-0.5391
659,10051,SMC4,TCGA-13-1410-01,1,0.2708
660,10051,SMC4,TCGA-13-1482-01,0,-0.4557
661,10051,SMC4,TCGA-13-1483-01,1,0.0129
662,10051,SMC4,TCGA-13-1485-01,0,-0.4762
663,10051,SMC4,TCGA-13-1487-01,1,0.2746
664,10051,SMC4,TCGA-13-1488-01,2,0.1543
665,10051,SMC4,TCGA-13-1489-01,1,-0.0856
666,10051,SMC4,TCGA-13-1492-01,-1,0.7814
667,10051,SMC4,TCGA-13-1494-01,1,0.1348
668,10051,SMC4,TCGA-13-1497-01,2,0.6433
669,10051,SMC4,TCGA-13-1500-01,0,-0.1827
670,10051,SMC4,TCGA-13-1501-01,1,0.2812
671,10051,SMC4,TCGA-13-1504-01,1,-0.0623
672,10051,SMC4,TCGA-13-1507-01,1,0.1682
673,10051,SMC4,TCGA-13-1511-01,1,-0.0477
674,10051,SMC4,TCGA-13-2059-01,1,-0.3485
675,10051,SMC4,TCGA-13-2060-01,1,-0.0184
676,10051,SMC4,TCGA-13-2061-01,1,0.3082
677,10051,SMC4,TCGA-13-2065-01,1,-0.0284
678,10051,SMC4,TCGA-23-1121-01,-1,0.5532
679,10051,SMC4,TCGA-23-1122-01,1,0.3393
680,10051,SMC4,TCGA-24-1103-01,0,0.2955
681,10051,SMC4,TCGA-24-1416-01,0,-0.0059
682,10051,SMC4,TCGA-24-1422-01,1,-0.4283
683,10051,SMC4,TCGA-24-1430-01,0,0.2572
684,10051,SMC4,TCGA-24-1431-01,0,-0.1408
685,10051,SMC4,TCGA-24-1435-01,0,-0.0176
686,10051,SMC4,TCGA-24-1436-01,1,0.0892
687,10051,SMC4,TCGA-24-1464-01,0,-0.2282
688,10051,SMC4,TCGA-24-1474-01,1,0.2752
689,10051,SMC4,TCGA-24-1544-01,0,-0.1008
690,10051,SMC4,TCGA-24-1548-01,1,0.4504
691,10051,SMC4,TCGA-24-1553-01,1,-0.5189
692,10051,SMC4,TCGA-24-1555-01,1,0.1379
693,10051,SMC4,TCGA-24-1557-01,1,0.183
694,10051,SMC4,TCGA-24-1558-01,1,-0.0707
695,10051,SMC4,TCGA-24-1562-01,0,-0.1713
696,10051,SMC4,TCGA-24-1565-01,0,-0.5751
697,10051,SMC4,TCGA-24-1920-01,2,0.3388
698,10051,SMC4,TCGA-24-1927-01,2,0.8397
699,10051,SMC4,TCGA-24-2024-01,0,-0.5501
700,10051,SMC4,TCGA-24-2030-01,1,0.461
701,10051,SMC4,TCGA-24-2033-01,1,0.4554
702,10051,SMC4,TCGA-24-2261-01,1,0.7257
703,10051,SMC4,TCGA-24-2289-01,1,-0.3668
704,10051,SMC4,TCGA-24-2290-01,1,0.3004
705,10051,SMC4,TCGA-24-2298-01,1,0.3939
706,10051,SMC4,TCGA-25-1312-01,1,0.125
707,10051,SMC4,TCGA-25-1313-01,1,-0.3939
708,10051,SMC4,TCGA-25-1318-01,2,-0.1
709,10051,SMC4,TCGA-25-1322-01,0,0.2294
710,10051,SMC4,TCGA-25-1323-01,1,-0.0635
711,10051,SMC4,TCGA-25-1329-01,1,0.02
712,10051,SMC4,TCGA-25-1623-01,1,0.2742
713,10051,SMC4,TCGA-25-1628-01,2,-0.0321
714,10051,SMC4,TCGA-25-1631-01,1,-0.2876
715,10051,SMC4,TCGA-25-2396-01,1,0.1394
716,10051,SMC4,TCGA-25-2397-01,-1,-0.3489
717,10051,SMC4,TCGA-25-2399-01,0,0.0226
718,10051,SMC4,TCGA-25-2404-01,1,-0.0407
719,10051,SMC4,TCGA-29-1688-01,1,0.1374
720,10051,SMC4,TCGA-29-1690-01,0,-0.4159
721,10051,SMC4,TCGA-29-1693-01,1,-0.2769
722,10051,SMC4,TCGA-29-1696-01,0,-0.5959
723,10051,SMC4,TCGA-29-1697-01,2,0.5863
724,10051,SMC4,TCGA-29-1698-01,1,0.2721
725,10051,SMC4,TCGA-29-1702-01,1,0.0702
726,10051,SMC4,TCGA-29-1705-01,1,0.3911
727,10051,SMC4,TCGA-29-1710-01,1,-0.4507
728,10051,SMC4,TCGA-29-1711-01,1,-0.5647
729,10051,SMC4,TCGA-29-1762-01,0,0.6919
730,10051,SMC4,TCGA-29-1763-01,-1,-0.5801
731,10051,SMC4,TCGA-29-1766-01,1,-0.2718
732,10051,SMC4,TCGA-29-1768-01,0,-0.7408
733,10051,SMC4,TCGA-29-1769-01,2,0.8799
734,10051,SMC4,TCGA-29-1770-01,1,0.2069
735,10051,SMC4,TCGA-29-1771-01,0,-0.5695
736,10051,SMC4,TCGA-29-1785-01,1,-0.0984
737,10051,SMC4,TCGA-29-2427-01,0,-0.1649
738,10051,SMC4,TCGA-29-2431-01,1,-0.1981
739,10051,SMC4,TCGA-30-1887-01,2,-0.1969
740,10051,SMC4,TCGA-30-1891-01,1,-0.1739
741,10051,SMC4,TCGA-36-1569-01,1,-0.9233
742,10051,SMC4,TCGA-36-1570-01,1,0.0664
743,10051,SMC4,TCGA-36-1571-01,0,-0.1853
744,10051,SMC4,TCGA-36-1577-01,0,0.4481
745,10051,SMC4,TCGA-36-1578-01,2,-0.5368
746,10051,SMC4,TCGA-36-1580-01,1,-0.442
747,10051,SMC4,TCGA-36-2530-01,1,0.4485
748,10051,SMC4,TCGA-36-2532-01,1,0.2614
749,10051,SMC4,TCGA-36-2534-01,2,-0.2443
750,10051,SMC4,TCGA-36-2537-01,0,-0.0974
751,10051,SMC4,TCGA-36-2542-01,1,-0.2842
752,10051,SMC4,TCGA-36-2544-01,2,-0.0726
753,10051,SMC4,TCGA-36-2545-01,1,0.0751
754,10051,SMC4,TCGA-36-2547-01,1,0.3311
755,10051,SMC4,TCGA-36-2549-01,0,-0.7713
756,10051,SMC4,TCGA-59-2348-01,1,-0.0523
757,10051,SMC4,TCGA-59-2351-01,1,0.0146
758,10051,SMC4,TCGA-59-2352-01,1,-0.1702
759,10051,SMC4,TCGA-59-2372-01,1,-0.3868
760,10051,SMC4,TCGA-61-1724-01,2,0.1237
761,10051,SMC4,TCGA-61-1727-01,1,-0.1303
762,10051,SMC4,TCGA-61-1741-01,0,0.1033
763,10051,SMC4,TCGA-61-1907-01,1,-0.0127
764,10051,SMC4,TCGA-61-1910-01,0,-0.2451
765,10051,SMC4,TCGA-61-1911-01,2,-0.2186
766,10051,SMC4,TCGA-61-1914-01,1,-0.3347
767,10051,SMC4,TCGA-61-1915-01,1,-0.5714
768,10051,SMC4,TCGA-61-1918-01,1,-0.3378
769,10051,SMC4,TCGA-61-1995-01,0,0.0836
770,10051,SMC4,TCGA-61-2008-01,1,-0.1575
771,10051,SMC4,TCGA-61-2087-01,2,0.7339
772,10051,SMC4,TCGA-61-2088-01,0,-0.2051
773,10051,SMC4,TCGA-61-2094-01,2,0.2534
774,10051,SMC4,TCGA-61-2613-01,1,-0.6605
775,10053,AP1M2,TCGA-09-1664-01,0,0.5395
776,10053,AP1M2,TCGA-13-1404-01,1,-0.1942
777,10053,AP1M2,TCGA-13-1409-01,1,-0.6606
778,10053,AP1M2,TCGA-13-1410-01,2,0.0172
779,10053,AP1M2,TCGA-13-1482-01,1,-1.1928
780,10053,AP1M2,TCGA-13-1483-01,-1,-0.4439
781,10053,AP1M2,TCGA-13-1485-01,0,0.3977
782,10053,AP1M2,TCGA-13-1487-01,1,-0.1392
783,10053,AP1M2,TCGA-13-1488-01,0,0.0687
784,10053,AP1M2,TCGA-13-1489-01,-1,-0.728
785,10053,AP1M2,TCGA-13-1492-01,-1,0.1775
786,10053,AP1M2,TCGA-13-1494-01,0,0.0268
787,10053,AP1M2,TCGA-13-1497-01,0,0.4328
788,10053,AP1M2,TCGA-13-1500-01,0,-0.8845
789,10053,AP1M2,TCGA-13-1501-01,1,0.1279
790,10053,AP1M2,TCGA-13-1504-01,-1,-0.089
791,10053,AP1M2,TCGA-13-1507-01,-1,0.305
792,10053,AP1M2,TCGA-13-1511-01,0,0.6373
793,10053,AP1M2,TCGA-13-2059-01,-1,0.3791
794,10053,AP1M2,TCGA-13-2060-01,-1,-0.2847
795,10053,AP1M2,TCGA-13-2061-01,1,0.1913
796,10053,AP1M2,TCGA-13-2065-01,0,-0.2938
797,10053,AP1M2,TCGA-23-1121-01,1,-0.6229
798,10053,AP1M2,TCGA-23-1122-01,-1,-0.1149
799,10053,AP1M2,TCGA-24-1103-01,0,0.4417
800,10053,AP1M2,TCGA-24-1416-01,1,-0.1419
801,10053,AP1M2,TCGA-24-1422-01,2,-0.4453
802,10053,AP1M2,TCGA-24-1430-01,0,0.0593
803,10053,AP1M2,TCGA-24-1431-01,-1,0.2594
804,10053,AP1M2,TCGA-24-1435-01,1,0.0943
805,10053,AP1M2,TCGA-24-1436-01,1,0.2847
806,10053,AP1M2,TCGA-24-1464-01,-1,-0.0472
807,10053,AP1M2,TCGA-24-1474-01,2,0.4607
808,10053,AP1M2,TCGA-24-1544-01,-1,0.5826
809,10053,AP1M2,TCGA-24-1548-01,1,-0.3315
810,10053,AP1M2,TCGA-24-1553-01,1,-0.2712
811,10053,AP1M2,TCGA-24-1555-01,-1,-0.8594
812,10053,AP1M2,TCGA-24-1557-01,1,0.0781
813,10053,AP1M2,TCGA-24-1558-01,1,-0.398
814,10053,AP1M2,TCGA-24-1562-01,0,-0.6432
815,10053,AP1M2,TCGA-24-1565-01,-1,-0.6802
816,10053,AP1M2,TCGA-24-1920-01,2,0.5363
817,10053,AP1M2,TCGA-24-1927-01,0,0.0826
818,10053,AP1M2,TCGA-24-2024-01,0,0.4751
819,10053,AP1M2,TCGA-24-2030-01,-1,-0.5523
820,10053,AP1M2,TCGA-24-2033-01,-1,-1.0171
821,10053,AP1M2,TCGA-24-2261-01,-1,-0.3491
822,10053,AP1M2,TCGA-24-2289-01,-1,-0.1772
823,10053,AP1M2,TCGA-24-2290-01,-1,0.7612
824,10053,AP1M2,TCGA-24-2298-01,1,0.8684
825,10053,AP1M2,TCGA-25-1312-01,-1,-0.1268
826,10053,AP1M2,TCGA-25-1313-01,-1,0.7868
827,10053,AP1M2,TCGA-25-1318-01,-1,0.0265
828,10053,AP1M2,TCGA-25-1322-01,0,0.0654
829,10053,AP1M2,TCGA-25-1323-01,1,-0.1137
830,10053,AP1M2,TCGA-25-1329-01,-1,-0.3206
831,10053,AP1M2,TCGA-25-1623-01,-1,-0.6572
832,10053,AP1M2,TCGA-25-1628-01,1,-0.6355
833,10053,AP1M2,TCGA-25-1631-01,0,0.2634
834,10053,AP1M2,TCGA-25-2396-01,2,-0.109
835,10053,AP1M2,TCGA-25-2397-01,-1,0.0706
836,10053,AP1M2,TCGA-25-2399-01,2,-0.1864
837,10053,AP1M2,TCGA-25-2404-01,-1,0.0851
838,10053,AP1M2,TCGA-29-1688-01,0,0.4338
839,10053,AP1M2,TCGA-29-1690-01,0,0.5958
840,10053,AP1M2,TCGA-29-1693-01,0,0.1591
841,10053,AP1M2,TCGA-29-1696-01,-1,-0.345
842,10053,AP1M2,TCGA-29-1697-01,1,0.1444
843,10053,AP1M2,TCGA-29-1698-01,1,-0.1631
844,10053,AP1M2,TCGA-29-1702-01,1,0.2633
845,10053,AP1M2,TCGA-29-1705-01,0,0.1987
846,10053,AP1M2,TCGA-29-1710-01,-2,0.1256
847,10053,AP1M2,TCGA-29-1711-01,1,0.7226
848,10053,AP1M2,TCGA-29-1762-01,-1,-0.1654
849,10053,AP1M2,TCGA-29-1763-01,-1,0.3484
850,10053,AP1M2,TCGA-29-1766-01,1,0.2844
851,10053,AP1M2,TCGA-29-1768-01,0,-0.8128
852,10053,AP1M2,TCGA-29-1769-01,-1,-0.4375
853,10053,AP1M2,TCGA-29-1770-01,1,0.4622
854,10053,AP1M2,TCGA-29-1771-01,-1,0.5725
855,10053,AP1M2,TCGA-29-1785-01,1,-0.0843
856,10053,AP1M2,TCGA-29-2427-01,-1,0.4204
857,10053,AP1M2,TCGA-29-2431-01,0,-1.0412
858,10053,AP1M2,TCGA-30-1887-01,0,-0.3727
859,10053,AP1M2,TCGA-30-1891-01,0,-0.0239
860,10053,AP1M2,TCGA-36-1569-01,-1,-0.3871
861,10053,AP1M2,TCGA-36-1570-01,1,0.2062
862,10053,AP1M2,TCGA-36-1571-01,-1,-0.7046
863,10053,AP1M2,TCGA-36-1577-01,-1,-0.842
864,10053,AP1M2,TCGA-36-1578-01,-1,0.2428
865,10053,AP1M2,TCGA-36-1580-01,0,-0.0701
866,10053,AP1M2,TCGA-36-2530-01,1,-0.1588
867,10053,AP1M2,TCGA-36-2532-01,0,-0.1867
868,10053,AP1M2,TCGA-36-2534-01,1,-0.0471
869,10053,AP1M2,TCGA-36-2537-01,-1,-0.0401
870,10053,AP1M2,TCGA-36-2542-01,0,0.1908
871,10053,AP1M2,TCGA-36-2544-01,0,-0.2286
872,10053,AP1M2,TCGA-36-2545-01,0,-0.2673
873,10053,AP1M2,TCGA-36-2547-01,1,0.0492
874,10053,AP1M2,TCGA-36-2549-01,0,0.5659
875,10053,AP1M2,TCGA-59-2348-01,1,0.1727
876,10053,AP1M2,TCGA-59-2351-01,1,0.2815
877,10053,AP1M2,TCGA-59-2352-01,-1,-1.0057
878,10053,AP1M2,TCGA-59-2372-01,-1,-0.279
879,10053,AP1M2,TCGA-61-1724-01,-1,-1.5237
880,10053,AP1M2,TCGA-61-1727-01,0,1.0152
881,10053,AP1M2,TCGA-61-1741-01,1,-0.4578
882,10053,AP1M2,TCGA-61-1907-01,-1,0.4263
883,10053,AP1M2,TCGA-61-1910-01,0,0.2442
884,10053,AP1M2,TCGA-61-1911-01,1,0.5234
885,10053,AP1M2,TCGA-61-1914-01,1,1.142
886,10053,AP1M2,TCGA-61-1915-01,-1,-0.2228
887,10053,AP1M2,TCGA-61-1918-01,1,0.0951
888,10053,AP1M2,TCGA-61-1995-01,0,-0.0889
889,10053,AP1M2,TCGA-61-2008-01,1,0.4452
890,10053,AP1M2,TCGA-61-2087-01,1,0.1948
891,10053,AP1M2,TCGA-61-2088-01,-1,-0.1168
892,10053,AP1M2,TCGA-61-2094-01,0,0.2999
893,10053,AP1M2,TCGA-61-2613-01,0,0.0892
894,10054,UBA2,TCGA-09-1664-01,-1,-0.2335
895,10054,UBA2,TCGA-13-1404-01,-1,-0.262
896,10054,UBA2,TCGA-13-1409-01,0,0.1856
897,10054,UBA2,TCGA-13-1410-01,2,0.1494
898,10054,UBA2,TCGA-13-1482-01,1,-0.1527
899,10054,UBA2,TCGA-13-1483-01,-1,-0.321
900,10054,UBA2,TCGA-13-1485-01,0,-0.2145
901,10054,UBA2,TCGA-13-1487-01,-1,-0.0748
902,10054,UBA2,TCGA-13-1488-01,0,-0.0828
903,10054,UBA2,TCGA-13-1489-01,-1,-0.1832
904,10054,UBA2,TCGA-13-1492-01,1,1.1531
905,10054,UBA2,TCGA-13-1494-01,-1,-0.2535
906,10054,UBA2,TCGA-13-1497-01,1,0.0165
907,10054,UBA2,TCGA-13-1500-01,1,0.1302
908,10054,UBA2,TCGA-13-1501-01,0,0.0302
909,10054,UBA2,TCGA-13-1504-01,1,0.1509
910,10054,UBA2,TCGA-13-1507-01,1,0.0239
911,10054,UBA2,TCGA-13-1511-01,0,-0.3949
